T,L
9.183325964835810737e+03,1.513561248436207940e+01
8.629785477669702232e+03,1.412537544622754027e+01
8.629785477669702232e+03,1.412537544622754027e+01
8.550667128846831474e+03,1.348962882591653312e+01
8.550667128846831474e+03,1.348962882591653312e+01
8.550667128846831474e+03,1.348962882591653312e+01
8.279421637123345135e+03,1.230268770812381796e+01
8.279421637123345135e+03,1.230268770812381796e+01
7.603262769401814694e+03,1.148153621496882870e+01
7.870457896950984832e+03,1.122018454301963608e+01
7.870457896950984832e+03,1.122018454301963608e+01
7.870457896950984832e+03,1.122018454301963608e+01
6.683439175686148701e+03,1.096478196143185180e+01
6.683439175686148701e+03,1.096478196143185180e+01
6.683439175686148701e+03,1.096478196143185180e+01
9.571940712948440705e+03,1.288249551693134265e+01
9.571940712948440705e+03,1.288249551693134265e+01
9.571940712948440705e+03,1.288249551693134265e+01
8.203515443298185346e+03,1.096478196143185180e+01
8.203515443298185346e+03,1.096478196143185180e+01
7.533555637337170083e+03,1.023292992280754099e+01
7.533555637337170083e+03,1.023292992280754099e+01
7.533555637337170083e+03,1.023292992280754099e+01
6.683439175686148701e+03,1.000000000000000000e+01
6.683439175686148701e+03,1.000000000000000000e+01
6.683439175686148701e+03,1.000000000000000000e+01
7.396052750582382032e+03,9.549925860214358408e+00
7.673614893618185306e+03,9.549925860214358408e+00
7.673614893618185306e+03,9.549925860214358408e+00
7.673614893618185306e+03,9.549925860214358408e+00
8.550667128846831474e+03,9.772372209558106704e+00
8.550667128846831474e+03,9.772372209558106704e+00
8.550667128846831474e+03,9.772372209558106704e+00
7.798301105232585542e+03,9.120108393559096527e+00
8.452788451602898931e+03,9.549925860214358408e+00
8.452788451602898931e+03,9.549925860214358408e+00
7.798301105232585542e+03,9.120108393559096527e+00
7.798301105232585542e+03,9.120108393559096527e+00
8.452788451602898931e+03,9.549925860214358408e+00
6.397348354826482137e+03,8.912509381337454073e+00
6.397348354826482137e+03,8.912509381337454073e+00
6.397348354826482137e+03,8.912509381337454073e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.798301105232585542e+03,8.709635899560804972e+00
7.798301105232585542e+03,8.709635899560804972e+00
7.798301105232585542e+03,8.709635899560804972e+00
7.144963260755134797e+03,7.943282347242815788e+00
7.144963260755134797e+03,7.943282347242815788e+00
7.144963260755134797e+03,7.943282347242815788e+00
6.776415076106750348e+03,8.128305161640993148e+00
6.776415076106750348e+03,8.128305161640993148e+00
6.776415076106750348e+03,8.128305161640993148e+00
8.203515443298185346e+03,8.128305161640993148e+00
8.203515443298185346e+03,8.128305161640993148e+00
8.203515443298185346e+03,8.128305161640993148e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
7.870457896950984832e+03,7.585775750291837483e+00
7.870457896950984832e+03,7.585775750291837483e+00
7.943282347242813557e+03,7.413102413009174718e+00
7.943282347242813557e+03,7.413102413009174718e+00
7.943282347242813557e+03,7.413102413009174718e+00
7.603262769401814694e+03,6.606934480075959293e+00
7.603262769401814694e+03,6.606934480075959293e+00
7.396052750582382032e+03,6.456542290346556356e+00
7.396052750582382032e+03,6.456542290346556356e+00
7.079457843841380964e+03,6.456542290346556356e+00
7.396052750582382032e+03,6.456542290346556356e+00
7.079457843841380964e+03,6.456542290346556356e+00
7.277798045368242128e+03,5.754399373371569482e+00
7.277798045368242128e+03,5.754399373371569482e+00
7.277798045368242128e+03,5.754399373371569482e+00
8.810488730080138339e+03,5.754399373371569482e+00
8.810488730080138339e+03,5.754399373371569482e+00
7.328245331389044622e+03,5.248074602497725394e+00
7.328245331389044622e+03,5.248074602497725394e+00
6.237348354824191119e+03,4.677351412871982639e+00
6.237348354824191119e+03,4.677351412871982639e+00
7.396052750582382032e+03,4.466835921509631824e+00
7.396052750582382032e+03,4.466835921509631824e+00
7.533555637337170083e+03,3.801893963205611460e+00
7.533555637337170083e+03,3.801893963205611460e+00
7.030723198838333701e+03,3.548133892335755046e+00
7.396052750582382032e+03,3.630780547701013994e+00
7.030723198838333701e+03,3.548133892335755046e+00
7.030723198838333701e+03,3.548133892335755046e+00
7.396052750582382032e+03,3.630780547701013994e+00
5.834451042737448006e+03,3.388441561392025569e+00
5.834451042737448006e+03,3.388441561392025569e+00
7.396052750582382032e+03,3.019951720402016093e+00
7.396052750582382032e+03,3.019951720402016093e+00
1.188502227437018882e+04,8.317637711026708303e+02
1.122018454301962993e+04,4.365158322401661053e+02
1.221799660164871057e+04,4.265795188015925419e+02
1.096478196143185050e+04,2.818382931264454783e+02
1.188502227437018882e+04,3.162277660168379612e+02
1.122018454301962993e+04,2.570395782768864592e+02
1.047128548050898462e+04,2.238721138568340052e+02
9.036494737223014454e+03,1.778279410038922776e+02
1.000000000000000000e+04,1.659586907437561365e+02
1.096478196143185050e+04,1.659586907437561365e+02
9.571940712948440705e+03,1.230268770812381121e+02
9.727472237769650746e+03,1.202264434617413116e+02
1.047128548050898462e+04,1.258925411794167530e+02
1.678804018122558773e+04,3.388441561392023686e+02
1.221799660164871057e+04,1.548816618912481147e+02
1.096478196143185050e+04,1.230268770812381121e+02
9.571940712948440705e+03,9.772372209558106704e+01
9.311078754678301266e+03,9.332543007969910320e+01
1.000000000000000000e+04,1.023292992280753566e+02
9.311078754678301266e+03,9.120108393559097237e+01
9.727472237769650746e+03,9.772372209558106704e+01
9.440608762859235867e+03,9.120108393559097237e+01
1.778279410038922651e+04,3.162277660168379612e+02
1.071519305237607114e+04,1.023292992280753566e+02
1.047128548050898462e+04,9.772372209558106704e+01
1.047128548050898462e+04,9.772372209558106704e+01
1.047128548050898462e+04,9.772372209558106704e+01
9.862794856312109914e+03,7.943282347242814012e+01
9.311078754678301266e+03,7.244359600749902484e+01
9.571940712948440705e+03,7.413102413009177383e+01
1.000000000000000000e+04,7.762471166286916002e+01
1.000000000000000000e+04,7.762471166286916002e+01
1.000000000000000000e+04,7.762471166286916002e+01
1.000000000000000000e+04,7.413102413009177383e+01
1.000000000000000000e+04,7.413102413009177383e+01
1.000000000000000000e+04,7.413102413009177383e+01
1.023292992280753606e+04,7.585775750291836061e+01
9.727472237769650746e+03,6.918309709189365719e+01
9.727472237769650746e+03,6.918309709189365719e+01
9.727472237769650746e+03,6.918309709189365719e+01
9.311078754678301266e+03,6.456542290346556001e+01
9.036494737223014454e+03,6.165950018614822170e+01
1.000000000000000000e+04,6.918309709189365719e+01
9.571940712948440705e+03,6.456542290346556001e+01
9.862794856312109914e+03,6.606934480075960892e+01
9.862794856312109914e+03,6.606934480075960892e+01
9.862794856312109914e+03,6.606934480075960892e+01
1.023292992280753606e+04,6.918309709189365719e+01
9.571940712948440705e+03,6.165950018614822170e+01
9.571940712948440705e+03,6.165950018614822170e+01
9.571940712948440705e+03,6.165950018614822170e+01
9.036494737223014454e+03,5.754399373371569482e+01
9.727472237769650746e+03,6.165950018614822170e+01
9.727472237769650746e+03,6.165950018614822170e+01
9.727472237769650746e+03,6.165950018614822170e+01
9.862794856312109914e+03,6.165950018614822170e+01
8.729713683881112956e+03,5.248074602497725749e+01
9.036494737223014454e+03,5.128613839913648320e+01
8.375292821268825719e+03,4.677351412871981040e+01
9.571940712948440705e+03,5.248074602497725749e+01
8.279421637123345135e+03,4.466835921509630225e+01
8.912509381337458763e+03,4.677351412871981040e+01
9.440608762859235867e+03,4.897788193684461078e+01
9.440608762859235867e+03,4.897788193684461078e+01
9.440608762859235867e+03,4.897788193684461078e+01
9.440608762859235867e+03,4.786300923226382764e+01
9.440608762859235867e+03,4.786300923226382764e+01
9.440608762859235867e+03,4.786300923226382764e+01
1.000000000000000000e+04,5.248074602497725749e+01
9.571940712948440705e+03,4.897788193684461078e+01
9.571940712948440705e+03,4.677351412871981040e+01
8.452788451602898931e+03,3.801893963205612437e+01
8.912509381337458763e+03,3.890451449942806761e+01
8.912509381337458763e+03,3.890451449942806761e+01
8.912509381337458763e+03,3.890451449942806761e+01
1.000000000000000000e+04,4.365158322401658353e+01
8.810488730080138339e+03,3.630780547701014171e+01
8.810488730080138339e+03,3.630780547701014171e+01
8.810488730080138339e+03,3.630780547701014171e+01
9.311078754678301266e+03,3.801893963205612437e+01
8.810488730080138339e+03,3.388441561392025392e+01
8.810488730080138339e+03,3.388441561392025392e+01
8.810488730080138339e+03,3.388441561392025392e+01
9.862794856312109914e+03,3.890451449942806761e+01
9.036494737223014454e+03,3.467368504525316553e+01
8.452788451602898931e+03,3.162277660168379256e+01
9.862794856312109914e+03,3.715352290971726035e+01
8.912509381337458763e+03,3.162277660168379256e+01
8.203515443298185346e+03,2.951209226666385632e+01
9.571940712948440705e+03,3.467368504525316553e+01
9.311078754678301266e+03,3.162277660168379256e+01
9.571940712948440705e+03,3.235936569296282528e+01
8.912509381337458763e+03,2.884031503126605855e+01
8.452788451602898931e+03,2.754228703338166184e+01
8.452788451602898931e+03,2.754228703338166184e+01
8.452788451602898931e+03,2.754228703338166184e+01
8.550667128846831474e+03,2.691534803926915487e+01
8.550667128846831474e+03,2.691534803926915487e+01
8.550667128846831474e+03,2.691534803926915487e+01
8.729713683881112956e+03,2.691534803926915487e+01
9.571940712948440705e+03,3.019951720402016093e+01
9.440608762859235867e+03,2.884031503126605855e+01
8.810488730080138339e+03,2.630267991895381385e+01
7.870457896950984832e+03,2.398832919019490006e+01
8.203515443298185346e+03,2.344228815319922532e+01
8.203515443298185346e+03,2.344228815319922532e+01
8.203515443298185346e+03,2.344228815319922532e+01
8.629785477669702232e+03,2.454708915685029780e+01
8.729713683881112956e+03,2.454708915685029780e+01
8.375292821268825719e+03,2.344228815319922532e+01
8.375292821268825719e+03,2.344228815319922532e+01
8.375292821268825719e+03,2.344228815319922532e+01
8.912509381337458763e+03,2.398832919019490006e+01
8.729713683881112956e+03,2.290867652767773421e+01
8.452788451602898931e+03,2.187761623949553069e+01
8.109610578538404297e+03,2.137962089502232388e+01
8.109610578538404297e+03,2.137962089502232388e+01
8.109610578538404297e+03,2.137962089502232388e+01
8.810488730080138339e+03,2.238721138568340052e+01
8.452788451602898931e+03,2.137962089502232388e+01
8.912509381337458763e+03,2.089296130854039646e+01
8.550667128846831474e+03,2.041737944669529625e+01
8.550667128846831474e+03,2.041737944669529625e+01
8.550667128846831474e+03,1.995262314968879735e+01
8.729713683881112956e+03,1.949844599758045405e+01
7.673614893618185306e+03,1.819700858609983385e+01
8.109610578538404297e+03,1.819700858609983385e+01
8.550667128846831474e+03,1.862087136662867692e+01
7.943282347242813557e+03,1.698243652461744446e+01
7.943282347242813557e+03,1.698243652461744446e+01
7.943282347242813557e+03,1.698243652461744446e+01
9.311078754678301266e+03,1.949844599758045405e+01
8.375292821268825719e+03,1.698243652461744446e+01
8.912509381337458763e+03,1.737800828749375270e+01
9.183325964835810737e+03,1.778279410038922848e+01
8.279421637123345135e+03,1.584893192461113287e+01
8.629785477669702232e+03,1.621810097358929781e+01
8.810488730080138339e+03,1.659586907437560654e+01
8.375292821268825719e+03,1.548816618912481147e+01
8.452788451602898931e+03,1.548816618912481147e+01
7.533555637337170083e+03,1.479108388168207178e+01
8.629785477669702232e+03,1.548816618912481147e+01
8.729713683881112956e+03,1.513561248436207940e+01
7.328245331389044622e+03,1.412537544622754027e+01
7.726805850957020994e+03,1.412537544622754027e+01
7.726805850957020994e+03,1.412537544622754027e+01
7.726805850957020994e+03,1.412537544622754027e+01
8.452788451602898931e+03,1.479108388168207178e+01
7.211074791828998059e+03,1.380384264602884592e+01
7.673614893618185306e+03,1.380384264602884592e+01
7.673614893618185306e+03,1.380384264602884592e+01
7.673614893618185306e+03,1.380384264602884592e+01
8.279421637123345135e+03,1.412537544622754027e+01
8.109610578538404297e+03,1.412537544622754027e+01
8.375292821268825719e+03,1.380384264602884592e+01
8.629785477669702232e+03,1.380384264602884592e+01
8.452788451602898931e+03,1.348962882591653312e+01
8.279421637123345135e+03,1.318256738556407370e+01
8.109610578538404297e+03,1.288249551693134265e+01
7.603262769401814694e+03,1.258925411794167459e+01
7.603262769401814694e+03,1.258925411794167459e+01
7.603262769401814694e+03,1.258925411794167459e+01
8.729713683881112956e+03,1.348962882591653312e+01
8.452788451602898931e+03,1.288249551693134265e+01
8.279421637123345135e+03,1.288249551693134265e+01
8.452788451602898931e+03,1.288249551693134265e+01
8.203515443298185346e+03,1.230268770812381796e+01
7.726805850957020994e+03,1.174897554939529698e+01
8.203515443298185346e+03,1.230268770812381796e+01
8.109610578538404297e+03,1.174897554939529698e+01
6.982324040771711225e+03,1.148153621496882870e+01
8.035261221856168959e+03,1.174897554939529698e+01
7.603262769401814694e+03,1.096478196143185180e+01
7.870457896950984832e+03,1.096478196143185180e+01
8.035261221856168959e+03,1.096478196143185180e+01
8.109610578538404297e+03,1.096478196143185180e+01
8.452788451602898931e+03,1.122018454301963608e+01
8.109610578538404297e+03,1.071519305237606545e+01
7.673614893618185306e+03,1.047128548050899610e+01
8.109610578538404297e+03,1.047128548050899610e+01
7.144963260755134797e+03,1.000000000000000000e+01
7.144963260755134797e+03,1.000000000000000000e+01
7.144963260755134797e+03,1.000000000000000000e+01
8.109610578538404297e+03,1.023292992280754099e+01
7.870457896950984832e+03,9.772372209558106704e+00
7.673614893618185306e+03,9.772372209558106704e+00
7.726805850957020994e+03,9.549925860214358408e+00
7.943282347242813557e+03,9.549925860214358408e+00
7.870457896950984832e+03,9.332543007969910320e+00
7.870457896950984832e+03,9.120108393559096527e+00
8.375292821268825719e+03,9.332543007969910320e+00
8.203515443298185346e+03,9.332543007969910320e+00
5.223961889991197495e+03,1.071519305237606545e+01
8.279421637123345135e+03,8.912509381337454073e+00
7.603262769401814694e+03,8.317637711026710789e+00
7.464487584100668755e+03,8.317637711026710789e+00
7.726805850957020994e+03,8.128305161640993148e+00
7.726805850957020994e+03,8.128305161640993148e+00
8.035261221856168959e+03,8.128305161640993148e+00
7.673614893618185306e+03,7.585775750291837483e+00
7.030723198838333701e+03,7.413102413009174718e+00
7.673614893618185306e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.413102413009174718e+00
7.798301105232585542e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
7.798301105232585542e+03,7.244359600749900707e+00
7.079457843841380964e+03,7.079457843841378661e+00
7.798301105232585542e+03,7.079457843841378661e+00
7.603262769401814694e+03,7.079457843841378661e+00
7.328245331389044622e+03,6.760829753919817442e+00
7.943282347242813557e+03,6.918309709189363943e+00
7.277798045368242128e+03,6.760829753919817442e+00
6.081350012787176638e+03,7.079457843841378661e+00
